ISP_name,review_by,review_id,location,cost,installation_time,pre_sales_information,install_co-ordination,connection_reliability,tech_support,services,value_for_money,date
Shaw,Lakebottom  ,69343,"Sylvan Lake, AB, Canada",105,,75,75,25,75,75,25,2012-06-24
Shaw,No_Spark  ,84912,"Edmonton, AB, Canada",155,,25,50,25,25,0,0,2012-06-24
Shaw,molfert  ,80263,"Calgary, AB, Canada",47,2,75,75,75,25,100,75,2012-04-11
Shaw,techfan5  ,84371,"Victoria, BC, Canada",150,,75,50,50,75,0,25,2012-04-11
Shaw,Lesaonar  ,55266,"Victoria, BC, Canada",96,9,75,100,50,75,75,50,2012-03-06
Shaw,voqk726  ,84340,"Vancouver, BC, Canada",45,,75,75,0,0,0,25,2012-03-06
Shaw,bklass  ,84176,"Winnipeg, MB, Canada",,,25,75,75,50,50,75,2012-03-06
Shaw,Doonz  ,82411,"Beaumont, AB, Canada",240,1,25,75,100,75,100,100,2012-03-06
Shaw,LemonDrop  ,83565,"Aldergrove, BC, Canada",,,50,50,50,50,50,50,2011-12-24
Shaw,Nitro Fixx  ,35870,"Maple Ridge, BC, Canada",39,2,75,100,75,0,75,100,2011-11-17
Shaw,silverpig  ,82983,"Vancouver, BC, Canada",54,,75,75,100,75,100,75,2011-10-12
Shaw,ZZZZZZZ  ,55857,PARADISE,40,,75,75,75,0,0,75,2011-10-12
Shaw,cableguyi7  ,82708,"Richmond, BC, Canada",128,900,50,50,50,0,0,0,2011-10-12
Shaw,jodster  ,82268,"Vegreville, AB, Canada",35,10,100,100,100,100,100,100,2011-07-31
Shaw,vanDSLuser  ,79810,"White Rock, BC, Canada",50,2,75,75,75,75,50,75,2011-06-24
Shaw,j0dan  ,81924,"Abbotsford, BC, Canada",75,2,100,100,100,100,100,100,2011-06-24
Shaw,killthraka  ,81767,"Calgary, AB, Canada",190,55,50,0,0,0,0,0,2011-06-24
Shaw,pkarlos_76  ,49694,"Edmonton, AB, Canada",,1,75,75,100,75,75,100,2011-06-24
Shaw,marcelgerber ,,"New York, New York, NY, USA",,,25,75,0,50,25,0,2011-06-24
Shaw,Pentangle  ,58642,Vancouver BC,43,5,75,75,75,100,100,75,2011-05-19
Shaw,pcguy  ,80176,"Winnipeg, MB, Canada",94,35,25,75,50,75,0,0,2011-05-19
Shaw,unbrkabl  ,81362,"Spruce Grove, AB, Canada",99,,100,100,100,100,100,100,2011-05-19
Shaw,analog andy  ,81347,"Surrey, BC, Canada",50,,50,75,75,25,50,50,2011-05-19
Shaw,muqmeqe  ,81153,"Coquitlam, BC, Canada",38,,75,75,75,75,50,50,2011-04-12
Shaw,Rob420  ,80692,"Victoria, BC, Canada",41,1,75,100,75,100,75,75,2011-03-07
Shaw,Steve Smith2  ,80633,"Calgary, AB, Canada",151,7,50,50,25,0,0,0,2011-03-07
Shaw,danfin  ,80629,"New Westminster, BC, Canada",33,4,75,75,100,75,75,50,2011-03-07
Shaw,dbarron  ,79837,"Vancouver, BC, Canada",57,,0,0,0,0,0,0,2011-03-07
Shaw,davisBC  ,80555,undisclosed location,37,,100,100,100,75,100,75,2011-03-07
Shaw,Manatrite  ,34322,Canada,50,3,0,0,0,0,0,0,2011-03-07
Shaw,chemkidd  ,80536,"Vancouver, BC, Canada",107,482,100,100,100,100,100,75,2011-03-07
Shaw,blindpuppet  ,80478,"Richmond, BC, Canada",42,,0,75,75,50,25,0,2011-03-07
Shaw,pinned  ,80419,"Abbotsford, BC, Canada",95,2,25,50,25,25,50,0,2011-03-07
Shaw,rustydusty  ,76014,"Red Deer County, AB, Canada",140,,25,25,25,0,0,0,2011-01-29
Shaw,mens rea  ,25689,Canada,,,50,50,100,50,0,0,2011-01-29
Shaw,pfak  ,52337,"Coquitlam, BC, Canada",79,1,75,75,50,25,25,0,2011-01-29
Shaw,NinjaAction  ,80164,"Calgary, AB, Canada",215,,0,100,100,0,0,0,2011-01-29
Shaw,STEvil  ,80162,"Raymond, AB, Canada",45,3,50,25,0,0,0,0,2011-01-29
Shaw,sinbad2  ,80157,undisclosed location,112,,25,50,25,75,0,0,2011-01-29
Shaw,cableguy99  ,80144,undisclosed location,50,,0,75,75,0,0,0,2011-01-29
Shaw,arya_2288  ,80139,"Vancouver, BC, Canada",110,14,0,25,50,0,0,0,
Shaw,afreak  ,73175,"New Westminster, BC, Canada",65,3,50,50,50,25,0,0,2011-01-29
Shaw,tired  ,80104,"Calgary, AB, Canada",107,1,0,75,75,75,75,0,2011-01-29
Shaw,ali3nx  ,80095,"Winnipeg, MB, Canada",170,,50,50,75,50,0,0,2011-01-29
Shaw,GoShogun  ,80006,"Calgary, AB, Canada",120,5,0,25,50,25,0,0,2011-01-29
Shaw,timerider2  ,79819,"St Albert, AB, Canada",61,,0,0,0,0,0,0,2011-01-29
Shaw,Invade  ,79941,"Burnaby, BC, Canada",63,,0,25,25,0,0,0,2011-01-29
Shaw,Blue05R1  ,79847,"Sherwood Park, AB, Canada",140,,0,0,50,0,0,0,2010-12-24
Shaw,stoptheshaw  ,79831,undisclosed location,114,6,0,0,50,0,0,0,2010-12-24
Shaw,VPSrider  ,79830,Canada,130,,50,25,25,0,25,0,2010-12-24
Shaw,Riptwo  ,79290,"Calgary, AB, Canada",115,,0,25,75,0,0,0,2010-12-24
Shaw,Roofer  ,79816,"Edmonton, AB, Canada",57,7,25,50,75,50,0,0,2010-12-24
Shaw,nx_  ,79822,Canada,60,7,0,75,50,0,50,0,2010-12-24
Shaw,annoyingrob  ,79698,"Calgary, AB, Canada",54,,75,100,100,100,75,75,2010-12-24
Shaw,chem1  ,79562,"Surrey, BC, Canada",118,1,100,100,100,100,100,100,2010-12-24
Shaw,poofyfinger  ,79513,"Kamloops, BC, Canada",80,3,50,50,25,50,50,50,2010-12-24
Shaw,Ulalume  ,79441,"Langley, BC, Canada",50,,75,100,100,100,100,100,2010-11-17
Shaw,pday  ,79305,"Langley, BC, Canada",55,,50,25,100,50,75,50,2010-11-17
Shaw,rog2  ,51200,BC,39,,75,100,100,50,75,75,2010-11-17
Shaw,Link Logger  ,59172,"Calgary, AB, Canada",,,75,75,100,100,100,100,2010-10-12
Shaw,LegacyGuy  ,78630,"Calgary, AB, Canada",39,1,100,100,75,100,100,100,2010-09-05
Shaw,mik724  ,78617,"Surrey, BC, Canada",49,,100,100,75,75,75,50,2010-09-05
Shaw,Styvas  ,48048,"Edmonton, AB, Canada",40,5,75,75,100,75,75,75,2010-09-05
Shaw,Silverfox4  ,78172,"Blackfalds, AB, Canada",43,3,75,100,100,75,75,100,2010-07-31
Shaw,yaspan  ,78072,"Vancouver, BC, Canada",129,,75,100,75,100,100,50,2010-06-24
Shaw,invictive  ,72715,"Saanichton, BC, Canada",58,5,75,100,100,75,75,75,2010-06-24
Shaw,Creedless  ,30645,"Edmonton, AB, Canada",48,10,50,75,75,50,75,75,2010-06-24
Shaw,granpa Bob  ,61988,"Burnaby, BC, Canada",,,50,50,75,50,75,75,2010-05-18
Shaw,gkowalchuk  ,75810,"Steinbach, MB, Canada",49,,100,100,50,25,75,100,2009-12-23
Shaw,netwerk007  ,75903,undisclosed location,40,7,50,50,50,75,50,75,2009-12-23
Shaw,TriJetScud  ,75230,"Richmond, BC, Canada",35,5,75,75,50,25,75,50,2009-10-11
Shaw,AceyDeucy  ,44174,P6A5,37,1,100,100,100,100,100,75,2009-10-11
Shaw,Big Burly Al  ,74967,"Winnipeg, MB, Canada",93,1,100,100,100,100,100,100,2009-09-05
Shaw,jrsaysbiteme  ,69781,"Fort Frances, ON, Canada",50,,100,75,75,100,75,100,2009-07-30
Shaw,Harkur  ,74559,"Victoria, BC, Canada",,,75,75,75,50,50,50,2009-07-30
Shaw,gordst  ,57056,"Winnipeg, MB, Canada",,2,100,100,75,100,100,100,2009-05-18
Shaw,Drum  ,73815,"New Westminster, BC, Canada",19,7,75,75,100,100,75,100,2009-05-18
Shaw,loupark  ,73793,"Richmond, BC, Canada",40,5,100,100,75,75,75,100,2009-05-18
Shaw,landons  ,73774,"Trail, BC, Canada",39,,50,50,25,50,50,25,2009-05-18
Shaw,cruisin8  ,60065,"Calgary, AB, Canada",88,3,75,100,25,100,25,50,2009-04-12
Shaw,ipg  ,73356,"Saskatoon, SK, Canada",61,,75,75,100,75,100,100,2009-04-12
Shaw,web_tracker  ,73237,"Edmonton, AB, Canada",,,75,75,25,50,50,25,2009-04-12
Shaw,rraine  ,73070,"Victoria, BC, Canada",,,75,100,75,100,75,75,2009-03-06
Shaw,redkingca  ,48190,Canada,90,3,50,100,75,50,50,75,2009-03-06
Shaw,sylarfan  ,72765,"Kamloops, BC, Canada",105,,50,75,100,75,100,75,2009-03-06
Shaw,uebergoober  ,30814,"Maple Ridge, BC, Canada",59,15,25,0,75,0,25,50,2009-03-06
Shaw,chimaera102  ,68426,undisclosed location,55,,50,75,100,50,50,75,2009-01-29
Shaw,ryguys  ,43592,"Sault Ste Marie, ON, Canada",38,14,75,50,75,75,75,75,2009-01-29
Shaw,tiggy4  ,72151,"Langley, BC, Canada",,,,,,,,,2009-01-29
Shaw,sirsabre  ,72091,"Calgary, AB, Canada",,,50,75,100,75,100,100,2009-01-29
Shaw,II ICEMAN II  ,72070,"Victoria, BC, Canada",,,,,,,,,2009-01-29
Shaw,Forsa  ,43178,"Winnipeg, MB, Canada",25,1,75,100,100,100,100,100,2008-12-23
Shaw,jaikorven  ,71622,"Fort Macleod, AB, Canada",65,1,75,75,50,75,75,75,2008-12-23
Shaw,ShadowMeph  ,66575,"Abbotsford, BC, Canada",,,,,,,,,2008-12-23
Shaw,ShawVerySuck  ,71514,"Richmond, BC, Canada",150,,50,0,0,0,0,25,2008-11-17
Shaw,muskoka1968  ,71493,"Schreiber, ON, Canada",36,7,0,50,100,100,75,100,2008-11-17
Shaw,Its a Secret  ,68349,"Kelowna, BC, Canada",32,1,75,100,100,100,100,100,2008-11-17
Shaw,dwoytas  ,71075,"Sylvan Lake, AB, Canada",40,2,75,75,100,75,100,75,2008-10-11
Shaw,(hidden by request) ,,"New York, New York, NY, USA",40,,75,100,50,50,75,75,2008-10-11
Shaw,EveryName  ,70920,Montreal,50,,75,50,0,100,0,100,2008-10-11
Shaw,Tape_Worm  ,70925,"Calgary, AB, Canada",56,,50,50,100,50,100,75,2008-10-11
Shaw,zytsef  ,70912,"Vancouver, BC, Canada",29,10,75,50,75,,,100,2008-10-11
Shaw,suaveddie  ,70905,"Burnaby, BC, Canada",,,100,100,100,50,50,50,2008-10-11
Shaw,davidwillis  ,70872,"Victoria, BC, Canada",150,3,100,100,100,100,100,100,2008-10-11
Shaw,darvin111  ,70869,"Edmonton, AB, Canada",47,14,25,50,25,25,25,25,2008-10-11
Shaw,KillerWorf  ,70835,"Maple Ridge, BC, Canada",50,,100,100,100,75,100,100,2008-10-11
Shaw,ymtakeda  ,70818,"Vancouver, BC, Canada",30,,50,50,25,50,50,50,2008-10-11
Shaw,dpjball  ,70815,"Edmonton, AB, Canada",40,7,50,100,0,0,25,0,2008-10-11
Shaw,Edie1  ,70624,Canada,52,1,50,75,100,100,75,50,2008-10-11
Shaw,Jeffsey500  ,70333,"Calgary, AB, Canada",32,3,75,75,50,100,100,75,2008-09-05
Shaw,ipatters  ,70247,"Winnipeg, MB, Canada",48,4,50,75,75,75,75,50,2008-09-05
Shaw,Phasers7  ,70011,T2V- 0M5,40,,100,100,100,100,75,75,2008-07-30
Shaw,(hidden by request) ,,v0g1H,45,,25,50,50,50,25,50,2008-07-30
Shaw,canuck84  ,69584,"Edmonton, AB, Canada",,,75,25,100,50,100,100,2008-07-30
Shaw,Regnar3  ,69536,"Calgary, AB, Canada",50,2,75,75,100,75,100,75,2008-07-30
Shaw,TLS2000  ,67296,"Calgary, AB, Canada",45,,100,0,100,100,100,100,2008-07-30
Shaw,bzmomto6  ,69455,"Saskatoon, SK, Canada",40,2,75,75,75,75,75,75,2008-07-30
Shaw,jbcalg  ,35195,"Calgary, AB, Canada",100,,75,75,75,75,75,75,2008-06-24
Shaw,zardoz7  ,63689,"Chilliwack, BC, Canada",45,5,50,50,75,0,50,50,2008-06-24
Shaw,Googler  ,59389,"Chilliwack, BC, Canada",32,4,100,100,100,100,100,100,2008-06-24
Shaw,LoftyDan  ,69077,"Victoria, BC, Canada",42,5,100,75,100,100,75,100,2008-06-24
Shaw,Jeruvy  ,62751,"Calgary, AB, Canada",45,,25,0,75,0,0,50,2008-05-18
Shaw,FinallyFree  ,60883,"Vancouver, BC, Canada",,3,,,,,,,2008-05-18
Shaw,Shifty7  ,68293,"Rocky Mountain House, AB, Canada",,,100,75,75,0,50,50,2008-04-11
Shaw,meraki  ,68221,"Vancouver, BC, Canada",51,4,75,100,100,50,75,75,2008-04-11
Shaw,djlazyj  ,62153,"New Westminster, BC, Canada",43,14,50,25,25,50,25,25,2008-04-11
Shaw,sherwood411  ,67341,"St Albert, AB, Canada",42,,75,100,50,75,50,100,2008-03-06
Shaw,rageness  ,67265,"Vancouver, BC, Canada",40,,50,50,0,50,25,25,2008-03-06
Shaw,k3nt9  ,67182,"Vancouver, BC, Canada",56,3,,,,,,,2008-03-06
Shaw,Rich227  ,67045,"Red Deer, AB, Canada",49,2,100,100,75,100,100,100,2008-03-06
Shaw,BGPatterson  ,38776,"Calgary, AB, Canada",150,5,50,75,100,75,75,75,2008-01-29
Shaw,sk8trboi  ,66170,"Vancouver, BC, Canada",68,93,75,25,25,0,25,0,2008-01-29
Shaw,haites  ,65915,"Surrey, BC, Canada",42,3,100,100,75,100,100,75,2007-12-24
Shaw,Nameless2all  ,54951,"Edmonton, CA",150,14,75,50,100,100,75,75,2007-12-24
Shaw,wizard40  ,65358,"Calgary, AB, Canada",27,3,50,50,0,0,0,0,2007-12-24
Shaw,dt604  ,65317,"Surrey, BC, Canada",50,2,75,75,75,75,75,75,2007-11-17
Shaw,urlybird7  ,64969,"Winnipeg, MB, Canada",57,,25,25,100,50,25,0,2007-11-17
Shaw,Racehorse4  ,64792,"Calgary, AB, Canada",,,0,75,0,0,0,0,2007-11-17
Shaw,shawn1977  ,64618,"Winnipeg, MB, Canada",39,,75,75,100,75,75,100,2007-11-17
Shaw,rjbuckcan  ,64504,"Penticton, BC, Canada",50,2,75,100,100,75,75,75,2007-10-12
Shaw,karena6  ,64373,"Edmonton, AB, Canada",,,,,,,,,2007-10-12
Shaw,(hidden by request) ,,V7E1S,,,75,75,0,50,50,50,2007-10-12
Shaw,paulfry  ,64258,"St Albert, AB, Canada",,,75,75,75,100,100,75,2007-10-12
Shaw,TheMG  ,64122,"Edmonton, AB, Canada",50,3,100,100,50,,75,75,2007-10-12
Shaw,blackdog62  ,64076,"Sault Ste Marie, ON, Canada",50,7,75,75,0,25,25,25,2007-10-12
Shaw,rhysjones  ,63651,"Edmonton, AB, Canada",45,,100,100,100,100,100,100,2007-09-05
Shaw,spero1  ,63643,"Victoria, BC, Canada",110,2,75,100,100,100,75,75,2007-09-05
Shaw,Turftech  ,25033,Up the River,30,4,75,75,100,75,50,75,2007-09-05
Shaw,pday  ,61989,"Langley, BC, Canada",40,,,,75,75,,50,2007-07-31
Shaw,nukie83  ,61981,"Prince George, BC, Canada",40,,50,100,0,75,25,50,2007-07-31
Shaw,Scorpion880  ,61804,"Kenora, ON, Canada",110,,0,25,50,50,25,25,2007-06-24
Shaw,t13nif  ,61459,"Vancouver, BC, Canada",32,,75,75,75,75,75,75,2007-06-24
Shaw,haxors  ,61660,"Victoria, BC, Canada",114,,75,75,50,25,50,0,2007-06-24
Shaw,bobconstans  ,61635,"Winnipeg, MB, Canada",45,420,75,100,100,100,100,100,2007-06-24
Shaw,Knave3204  ,61531,"Victoria, BC, Canada",80,1,50,25,50,50,25,50,2007-06-24
Shaw,Ryan_Mc  ,61455,Calgary,,,100,100,100,100,,100,2007-06-24
Shaw,netcrawl3  ,60953,"Chilliwack, BC, Canada",70,7,50,0,50,75,50,50,2007-06-24
Shaw,tclive991  ,60959,"Cranbrook, BC, Canada",42,1,75,100,100,100,75,100,2007-05-19
Shaw,Mr_Newb  ,60812,Canada,,2,75,100,100,75,50,100,2007-05-19
Shaw,mjknapp  ,60416,"Vancouver, BC, Canada",30,1,75,75,100,100,100,100,2007-04-12
Shaw,DaFox6  ,60350,"Saskatoon, SK, Canada",39,,50,50,25,50,75,25,2007-04-12
Shaw,click170  ,60170,"Langley, BC, Canada",,,50,50,0,0,0,0,2007-04-12
Shaw,pwd666  ,60090,"Thunder Bay, ON, Canada",45,4,100,50,25,0,25,25,2007-04-12
Shaw,davisx  ,60069,undisclosed location,156,2,100,100,100,50,100,50,2007-04-12
Shaw,tumble  ,59862,"Vancouver, BC, Canada",49,4,100,100,50,75,50,75,2007-03-07
Shaw,Karthanon  ,59347,"Fort Saskatchewan, AB, Canada",,,,,,,,,2007-01-29
Shaw,jordanp  ,44353,"Edmonton, AB, Canada",50,2,100,100,75,0,100,100,2006-12-24
Shaw,Shaelon  ,58776,Canada,,,,,,,,,2006-12-24
Shaw,notz9  ,58762,"Winnipeg, MB, Canada",,,,,,,,,2006-12-24
Shaw,xpablo  ,28055,V6B1S8,48,,0,50,25,25,0,0,2006-12-24
Shaw,quadxilla  ,58702,undisclosed location,,,25,0,0,0,0,50,2006-12-24
Shaw,Choppy2001  ,57951,"Surrey, BC, Canada",52,,,,,,,,2006-11-17
Shaw,(hidden by request) ,,V9B,50,,0,100,25,100,0,0,2006-10-12
Shaw,jdespres  ,58143,"Edmonton, AB, Canada",,,75,75,0,25,25,0,2006-10-12
Shaw,(hidden by request) ,,5-0-7,49,,75,100,50,50,50,75,2006-10-12
Shaw,,,undisclosed location,50,,100,100,50,100,100,50,2006-10-12
Shaw,SuperDave6  ,57797,"Calgary, AB, Canada",,2,100,100,100,100,100,100,2006-10-12
Shaw,lilsask  ,57349,"Merritt, BC, Canada",,14,25,50,75,75,50,50,2006-09-05
Shaw,trivthebofh  ,57230,"Medicine Hat, AB, Canada",,2,75,75,100,75,100,100,2006-07-31
Shaw,PHO7  ,51363,"Coquitlam, BC, Canada",47,3,25,75,75,0,100,100,2006-07-31
Shaw,Peterg10  ,55505,"Montreal, QC, Canada",41,1,100,100,25,50,25,25,2006-07-31
Shaw,siar4  ,56859,"Winnipeg, MB, Canada",56,,0,0,0,0,100,0,2006-07-31
Shaw,abatrour4  ,56703,"Chilliwack, BC, Canada",70,,75,75,75,75,75,100,2006-06-24
Shaw,ranubiset  ,56662,"North Vancouver, BC, Canada",48,1,75,100,75,75,75,75,2006-06-24
Shaw,ncc1701d  ,56549,canada,100,,75,100,100,75,75,50,2006-06-24
Shaw,BrickHost  ,56447,Canada,64,4,50,75,100,25,75,75,2006-06-24
Shaw,gordonst  ,51992,"Winnipeg, MB, Canada",149,4,100,100,100,100,100,100,2006-05-18
Shaw,nfx  ,17987,"Vancouver, BC, Canada",39,3,75,75,75,50,50,75,2006-05-18
Shaw,KRONIC KILLE  ,55884,"Prince George, BC, Canada",55,,100,100,100,25,25,0,2006-04-12
Shaw,sedin26  ,51880,"North Saanich, BC, Canada",37,2,50,75,75,100,75,75,2006-04-12
Shaw,superjar  ,55778,"Prince George, BC, Canada",44,,,,,,,,2006-04-12
Shaw,mike_minh  ,49755,Canada,63,,75,100,100,75,100,50,2006-04-12
Shaw,pb2k  ,55207,"Calgary, AB, Canada",100,,75,100,100,100,100,100,2006-03-06
Shaw,Montog  ,54984,"High River, AB, Canada",84,,75,50,100,75,75,25,2006-03-06
Shaw,Brassica  ,54630,undisclosed location,38,2,75,75,75,75,100,100,2006-01-29
Shaw,ooohalberto  ,54455,"Victoria, BC, Canada",40,1,75,100,100,100,75,100,2006-01-29
Shaw,GreenFlameEM  ,53858,"Calgary, AB, Canada",40,2,75,75,75,75,75,75,2005-12-23
Shaw,fdaiz  ,53851,undisclosed location,,,75,100,75,100,75,75,2005-12-23
Shaw,wintr  ,46466,"Calgary, AB, Canada",40,2,50,75,100,75,75,50,2005-12-23
Shaw,lostcomma  ,53772,canada,38,,25,50,100,75,75,75,2005-12-23
Shaw,lucky644  ,53710,undisclosed location,45,1,75,100,0,0,0,0,2005-12-23
Shaw,techRW  ,53324,"New York, New York, NY, USA",,,50,75,100,75,50,25,2005-11-17
Shaw,wriley  ,21673,"Edmonton, AB, Canada",52,14,25,0,25,0,25,0,2005-11-17
Shaw,j_a_t_h  ,27532,"Calgary, AB, Canada",43,250,0,0,25,0,25,0,2005-11-17
Shaw,TheIguana  ,53265,"Calgary, AB, Canada",,,0,75,25,75,25,50,2005-11-17
Shaw,donaldk  ,53242,"Thunder Bay, ON, Canada",50,7,100,100,100,75,75,50,2005-11-17
Shaw,Jmac1  ,53078,undisclosed location,39,,75,25,75,75,75,75,2005-11-17
Shaw,Cable Tek7  ,52853,"Winnipeg, MB, Canada",43,7,75,0,100,75,100,100,2005-11-17
Shaw,pickalow  ,52326,undisclosed location,,,50,100,75,100,75,75,2005-10-11
Shaw,curriegrad048  ,52257,"Richmond, BC, Canada",192,37,100,100,100,25,100,100,2005-10-11
Shaw,diligent13  ,52092,"Richmond, BC, Canada",40,,0,0,0,0,0,0,2005-09-05
Shaw,czd  ,52041,"Vancouver, BC, Canada",42,,25,0,75,25,0,100,2005-09-05
Shaw,gregkopp  ,51756,"Winnipeg, MB, Canada",,,100,100,100,100,100,100,2005-09-05
Shaw,phantom1976  ,45200,"Victoria, BC, Canada",26,,75,100,100,50,75,75,2005-07-30
Shaw,edmtech9  ,51559,"Edmonton, AB, Canada",95,20,100,100,100,75,100,100,2005-07-30
Shaw,Calgaryguy  ,31887,"Calgary, AB, Canada",,14,100,100,100,100,100,100,2005-07-30
Shaw,conspire  ,51123,"New York, New York, NY, USA",30,5,25,50,25,25,0,0,2005-07-30
Shaw,cadence007  ,50775,v2e,37,1,75,100,50,75,50,50,2005-06-24
Shaw,eldiablo74  ,50769,undisclosed location,50,,50,75,25,0,0,25,2005-06-24
Shaw,tagra  ,50446,"Prince George, BC, Canada",,,,75,0,0,75,50,2005-05-18
Shaw,P2PLiterz  ,50407,"Courtenay, BC, Canada",40,5,50,75,100,50,75,50,2005-05-18
Shaw,mikey1001  ,50391,"Winnipeg, MB, Canada",45,7,75,50,100,25,75,75,2005-05-18
Shaw,mrherzog  ,20787,"Coquitlam, BC, Canada",45,7,75,100,100,75,100,100,2005-05-18
Shaw,Drex_CS  ,50384,canada,,,100,75,75,75,75,100,2005-05-18
Shaw,Zed17  ,50315,"Sault Ste Marie, ON, Canada",37,14,0,0,75,75,25,0,2005-05-18
Shaw,Tri_3Dent  ,50023,Canada,30,3,100,100,100,75,100,100,2005-05-18
Shaw,silby101  ,49993,"Calgary, AB, Canada",30,1,100,100,100,100,100,100,2005-05-18
Shaw,emmpeethree  ,23973,"Richmond, BC, Canada",38,10,0,75,100,25,75,0,2005-04-12
Shaw,stolen  ,49787,"Calgary, AB, Canada",47,7,75,100,75,75,75,100,2005-04-12
Shaw,soupermarine  ,49741,CA,59,5,25,75,50,75,50,50,2005-04-12
Shaw,CGI9  ,49720,"Edmonton, AB, Canada",71,,0,50,75,25,0,0,2005-04-12
Shaw,(hidden by request) ,,V6Y1A,40,,50,75,75,50,0,50,2005-04-12
Shaw,t604  ,49222,"Edmonton, AB, Canada",99,1,100,100,100,100,100,100,2005-03-06
Shaw,AboutBell1  ,48812,undisclosed location,,,25,25,50,75,50,75,2005-03-06
Shaw,rallyracer  ,48483,"Nanaimo, BC, Canada",37,1,100,100,100,100,100,100,2005-01-29
Shaw,fami1  ,47899,Canada,37,,0,100,0,25,0,0,2005-01-29
Shaw,monsoon17  ,47758,undisclosed location,44,3,50,100,75,75,75,75,2004-12-23
Shaw,grabeck  ,47733,"Calgary, AB, Canada",54,2,75,75,100,75,0,25,2004-12-23
Shaw,aholland0  ,47726,tt3k2b6,50,3,25,75,25,0,0,25,2004-12-23
Shaw,jamesbund  ,16898,"Thunder Bay, ON, Canada",39,7,75,75,100,75,50,75,2004-12-23
Shaw,Kalec  ,47509,"New Westminster, BC, Canada",49,1,75,100,100,100,100,100,2004-12-23
Shaw,DrateX  ,47501,"Nanaimo, BC, Canada",40,,75,100,100,100,100,75,2004-12-23
Shaw,ACIDman_BC  ,47489,"Vancouver, BC, Canada",55,,75,75,100,50,50,50,2004-12-23
Shaw,Poisonworm  ,47447,"Lethbridge, AB, Canada",30,7,75,100,100,100,100,100,2004-12-23
Shaw,bondjames_12  ,47240,"Schenectady, Schenectady, NY, USA",37,3,50,50,50,25,25,25,2004-12-23
Shaw,Me_sh  ,47203,00000,,40,,,100,0,50,50,2004-11-17
Shaw,tlhIngan  ,28861,"Richmond, BC, Canada",48,14,25,75,75,25,50,25,2004-11-17
Shaw,komal  ,34349,undisclosed location,35,8,25,75,0,0,0,25,2004-11-17
Shaw,Cleophus2  ,47026,V6E-1L3,45,,,75,50,25,50,25,2004-11-17
Shaw,bozzy2001  ,46993,Canada,42,5,50,50,25,0,0,25,2004-11-17
Shaw,dslispower  ,46677,Ca Na Da,42,,100,100,50,100,25,50,2004-11-17
Shaw,XT0RT  ,20105,"Edmonton, AB, Canada",49,1,100,100,25,50,75,75,2004-11-17
Shaw,wileedingo  ,46361,"Trail, BC, Canada",65,,,,75,75,75,75,2004-10-11
Shaw,yac898  ,46353,"Stony Plain, AB, Canada",,,50,50,100,100,100,100,2004-10-11
Shaw,New_Tek  ,46334,"Edmonton, AB, Canada",29,50,100,100,100,100,75,75,2004-10-11
Shaw,k5weeks  ,46247,undisclosed location,,,25,25,75,0,25,25,2004-10-11
Shaw,KRONIC KILLE  ,46107,"Prince George, BC, Canada",29,,0,0,0,0,0,0,2004-10-11
Shaw,Groucho6  ,46082,"West Vancouver, BC, Canada",,,50,75,25,50,50,50,2004-10-11
Shaw,supafly20  ,45927,"Richmond, BC, Canada",45,,50,75,0,75,25,25,2004-10-11
Shaw,affectus  ,45726,"Winnipeg, MB, Canada",37,3,100,100,100,100,100,100,2004-09-05
Shaw,Anifinity  ,45406,v2v-3g6,80,5,75,100,75,100,100,100,2004-09-05
Shaw,b11ngO0  ,45176,Canada,40,5,100,100,100,100,100,100,2004-09-05
Shaw,Picard102  ,45171,"Fort Frances, ON, Canada",37,10,50,50,0,25,25,50,2004-09-05
Shaw,blueschooner  ,21206,"Edmonton, AB, Canada",43,7,75,75,50,0,25,25,2004-07-30
Shaw,Blackguard2  ,44943,"Edmonton, AB, Canada",,,100,75,100,75,75,75,2004-07-30
Shaw,nickims1  ,44909,Langford BC,,,50,100,100,75,75,50,2004-07-30
Shaw,mkhudson  ,44676,undisclosed location,35,,75,100,100,25,100,100,2004-07-30
Shaw,Maleboligia  ,44633,"Edmonton, AB, Canada",29,,50,75,25,0,50,50,2004-07-30
Shaw,Locut0s  ,44557,"North Vancouver, BC, Canada",,,25,75,100,75,75,100,2004-07-30
Shaw,Verminn  ,44547,"Calgary, AB, Canada",40,,100,100,100,75,75,100,2004-07-30
Shaw,murcielago86  ,36541,"St Albert, AB, Canada",,,75,0,0,0,75,25,2004-06-24
Shaw,jedib0p  ,44281,"Winnipeg, MB, Canada",45,,100,100,100,50,100,100,2004-06-24
Shaw,chichi  ,44262,"Calgary, AB, Canada",43,3,75,75,75,75,75,50,2004-06-24
Shaw,babiegurl  ,44098,"Winnipeg, MB, Canada",29,17,50,75,50,50,50,50,2004-06-24
Shaw,silasshu  ,44008,"Vancouver, BC, Canada",29,7,50,100,100,75,75,75,2004-06-24
Shaw,Darpie  ,43789,"Vancouver, BC, Canada",39,14,50,75,100,75,100,100,2004-06-24
Shaw,philcam  ,43644,"Saskatoon, SK, Canada",74,30,75,50,100,0,75,50,2004-05-18
Shaw,FOG_DOGG_69  ,28254,"Surrey, BC, Canada",45,,75,75,100,50,75,100,2004-05-18
